index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
2920,406-8355257-8200337,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1593,ahmedabad,Gujarat,380061,IN,TRUE,
2921,406-7000104-9425902,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1146,ahmedabad,Gujarat,380061,IN,TRUE,
2922,407-9104172-3413109,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,665,BENGALURU,KARNATAKA,560062,IN,FALSE,
2923,404-8091932-3273966,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,VISAKHAPATNAM,ANDHRA PRADESH,530017,IN,FALSE,
2924,405-9961160-9721128,04-29-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,734.29,TIRUPATI,ANDHRA PRADESH,517502,IN,FALSE,Easy Ship
2925,405-9290919-2590717,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442,BHABHAR,Gujarat,385320,IN,FALSE,
2926,408-0234523-1281124,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,435,MATTANNUR,KERALA,670702,IN,FALSE,
2927,402-3267407-0465948,04-29-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,313.33,BENGALURU,KARNATAKA,560037,IN,FALSE,Easy Ship
2928,405-4607483-1903525,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,280,Dehradun,UTTARAKHAND,248001,IN,FALSE,
2929,405-4434560-9831534,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,280,Dehradun,UTTARAKHAND,248001,IN,FALSE,Easy Ship
2930,171-6431099-7662756,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,517,AHMEDABAD,Gujarat,380007,IN,FALSE,Easy Ship
2931,405-6254396-5851529,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,MUMBAI,MAHARASHTRA,400013,IN,FALSE,
2932,402-8931875-6856333,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,575,THIRUVANANTHAPURAM,KERALA,695017,IN,FALSE,Easy Ship
2933,406-4520761-3271551,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,889,VILLIAPPALLY,KERALA,673542,IN,FALSE,
2934,406-4217845-3431527,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Unshipped,1,INR,696,HYDERABAD,TELANGANA,501218,IN,FALSE,
2935,405-6588452-5432363,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,968,KARNAPRAYAG,UTTARAKHAND,246444,IN,FALSE,Easy Ship
2936,404-0670600-6573131,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,499,MUMBAI,MAHARASHTRA,400010,IN,FALSE,
2937,404-5514545-2237903,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,XL,Unshipped,1,INR,518,NELLORE,ANDHRA PRADESH,524002,IN,FALSE,
2938,406-2045934-1004316,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,721,BHUBANESWAR,ODISHA,751020,IN,FALSE,
2939,406-5458702-7025966,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,487,Guntur dist ponnur,ANDHRA PRADESH,522124,IN,FALSE,Easy Ship
2940,402-0526211-6588354,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,353,MUMBAI,MAHARASHTRA,400004,IN,FALSE,
2941,406-1651422-6048366,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635,BENGALURU,KARNATAKA,560049,IN,FALSE,
2942,404-1164980-0743548,04-29-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1186,BHUBANESWAR,ODISHA,751014,IN,FALSE,
2943,408-8592242-4689925,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Unshipped,1,INR,653,BENGALURU,KARNATAKA,560096,IN,FALSE,
2944,406-1437794-8030720,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,499,BHOPAL,MADHYA PRADESH,462022,IN,FALSE,
2945,403-0004473-6389139,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Unshipped,1,INR,1556,BUNGAL,PUNJAB,145001,IN,FALSE,
2946,171-0880276-6498709,04-29-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,376,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE,
2947,171-2462123-7069957,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Cancelled,0,,,KADIKKAD,KERALA,679561,IN,FALSE,
2948,404-7443619-0957909,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,950,MUMBAI,MAHARASHTRA,400051,IN,FALSE,
2949,403-9270227-0071534,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,BENGALURU,KARNATAKA,560068,IN,FALSE,
2950,405-6229345-6237143,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666,UDUPI,KARNATAKA,576104,IN,FALSE,
2951,404-9965747-0974710,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,295,CHENNAI,TAMIL NADU,600096,IN,FALSE,
2952,404-2978061-6981140,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,487,CHENNAI,TAMIL NADU,600096,IN,FALSE,Easy Ship
2953,404-2978061-6981140,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,478,CHENNAI,TAMIL NADU,600096,IN,FALSE,Easy Ship
2954,404-3900344-0708318,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,939,DIMAPUR,NAGALAND,797112,IN,FALSE,
2955,406-7912142-7944357,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,852,NEW DELHI,DELHI,110019,IN,FALSE,
2956,404-4492242-5541963,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,HYDERABAD,TELANGANA,500016,IN,FALSE,
2957,171-7727765-4369962,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,666,VIJAYAWADA,ANDHRA PRADESH,520013,IN,FALSE,
2958,402-1923558-1339568,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666,VIJAYAWADA,ANDHRA PRADESH,520010,IN,FALSE,
2959,406-4730085-5853108,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,329,KOLKATA,WEST BENGAL,700018,IN,FALSE,Easy Ship
2960,404-1190035-3868339,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,523,NEW DELHI,DELHI,110078,IN,FALSE,
2961,408-8822466-2349902,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1146,VELLORE,TAMIL NADU,632009,IN,FALSE,
2962,406-7018146-0365938,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,859,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Easy Ship
2963,406-0214474-1670742,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400081,IN,FALSE,
2964,406-0214474-1670742,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,791,MUMBAI,MAHARASHTRA,400081,IN,FALSE,
2965,402-1632400-3825120,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,475,PUNE,MAHARASHTRA,411041,IN,FALSE,
2966,406-1502574-7093952,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,696,MANGALURU,KARNATAKA,575002,IN,FALSE,
2967,404-9553152-9198744,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,911,LUCKNOW,UTTAR PRADESH,226012,IN,FALSE,Easy Ship
2968,402-7269915-5181158,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,696,Bhilai,CHHATTISGARH,490001,IN,FALSE,Easy Ship
2969,407-0805656-3355558,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,KOLHAPUR,MAHARASHTRA,416008,IN,FALSE,
2970,171-4476834-6377911,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,759,Chennai,TAMIL NADU,600091,IN,FALSE,Easy Ship
2971,171-4476834-6377911,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,788,Chennai,TAMIL NADU,600091,IN,FALSE,Easy Ship
2972,403-4367585-6437918,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,999,VADODARA,Gujarat,390007,IN,FALSE,Easy Ship
2973,407-8611776-7216356,04-28-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,318,SECUNDERABAD,TELANGANA,500011,IN,FALSE,Easy Ship
2974,406-5092285-9522713,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,368,VARANASI,UTTAR PRADESH,221005,IN,FALSE,
2975,404-8286140-4504316,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1146,THANE,MAHARASHTRA,401107,IN,FALSE,
2976,408-8019500-4688352,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,817,KOLKATA,WEST BENGAL,700023,IN,FALSE,
2977,404-5521489-9873928,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,362,MUMBAI,MAHARASHTRA,400055,IN,FALSE,
2978,406-3351689-9041932,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,487,HYDERABAD,TELANGANA,500089,IN,FALSE,
2979,171-5961123-5031518,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,665,NEW DELHI,DELHI,110070,IN,FALSE,
2980,403-0611327-5153140,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,635,BENGALURU,KARNATAKA,560016,IN,FALSE,
2981,406-6263941-2252334,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,763,Thane,MAHARASHTRA,401107,IN,FALSE,
2982,171-1979104-0682715,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,635,PALAKKAD,KERALA,679551,IN,FALSE,
2983,402-0291265-8497969,04-28-22,Cancelled,Merchant,Amazon.in,Standard,Wallet,Free,On the Way,0,INR,313.33,BENGALURU,KARNATAKA,560038,IN,FALSE,Easy Ship
2984,405-4224160-5406744,04-28-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,3XL,On the Way,0,,,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Easy Ship
2985,171-7718922-7643545,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,939,BELAGAVI,KARNATAKA,590001,IN,FALSE,
2986,404-5077872-7569968,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859,RAJKOT,Gujarat,360001,IN,FALSE,
2987,405-6127335-8537150,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,549,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE,
2988,405-5072638-5053100,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE,Easy Ship
2989,405-5072638-5053100,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE,Easy Ship
2990,404-4178459-5526722,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631,MUMBAI,MAHARASHTRA,400102,IN,FALSE,Easy Ship
2991,404-4178459-5526722,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631,MUMBAI,MAHARASHTRA,400102,IN,FALSE,Easy Ship
2992,406-4525499-1553934,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788,CHENNAI,TAMIL NADU,600048,IN,FALSE,
2993,406-2495019-0710732,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,449,THANE,MAHARASHTRA,400605,IN,FALSE,Easy Ship
2994,171-8813078-0005158,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,574,MUMBAI,MAHARASHTRA,400008,IN,FALSE,
2995,402-3348002-0992302,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,791,SECUNDERABAD,TELANGANA,500061,IN,FALSE,
2996,403-7197018-2393951,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399,Ulhasnagar,MAHARASHTRA,421005,IN,FALSE,
2997,402-4737370-4080349,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400078,IN,FALSE,
2998,403-2103834-8122743,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,568,MUMBAI,MAHARASHTRA,400082,IN,FALSE,
2999,405-3060800-7156315,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,999,SONIPAT,HARYANA,131001,IN,FALSE,Easy Ship
3000,408-2745640-5705920,04-28-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,899,HYDERABAD,TELANGANA,500081,IN,FALSE,Easy Ship
3001,408-6874388-5048367,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,THALAKKULATHUR,KERALA,673303,IN,FALSE,
3002,408-1385262-8585167,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,THALAKKULATHUR,KERALA,673303,IN,FALSE,
3003,402-6855872-4732347,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Cancelled,0,,,NAVI MUMBAI,MAHARASHTRA,400702,IN,FALSE,
3004,171-9297827-9621163,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,579,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,
3005,403-3826563-4426765,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435,MUMBAI,MAHARASHTRA,400056,IN,FALSE,
3006,407-7298991-4244331,04-28-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,545,KOLKATA,WEST BENGAL,700051,IN,FALSE,Easy Ship
3007,171-3066033-2204314,04-28-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,393.33,Hyderabad,TELANGANA,500055,IN,FALSE,Easy Ship
3008,405-4410132-6852302,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,791,New Delhi,DELHI,110019,IN,FALSE,
3009,171-7767248-8790748,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,KOLKATA,WEST BENGAL,700101,IN,FALSE,
3010,403-8916935-6475565,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,HYDERABAD,TELANGANA,500072,IN,FALSE,
3011,403-8860859-8437100,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,788,BHUBANESWAR,ODISHA,751021,IN,FALSE,
3012,405-2837298-4973148,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,665,KOLKATA,WEST BENGAL,700082,IN,FALSE,
3013,402-6012736-9588338,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,HYDERABAD,TELANGANA,500087,IN,FALSE,
3014,404-8745043-1877167,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,759,KOLKATA,WEST BENGAL,700006,IN,FALSE,
3015,403-5473821-2445127,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,824,NEW DELHI,DELHI,110030,IN,FALSE,
3016,171-4380968-9875511,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,916,JORHAT,ASSAM,785001,IN,FALSE,
3017,171-0727904-3890756,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,635,MUMBAI,MAHARASHTRA,400080,IN,FALSE,
3018,403-6038820-1013151,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,791,BENGALURU,KARNATAKA,560064,IN,FALSE,Easy Ship
3019,407-3313534-3404351,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1338,Kolkata,WEST BENGAL,700141,IN,FALSE,
3020,407-9441147-5889124,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,563,PATNA,BIHAR,800020,IN,FALSE,
3021,404-3119713-3394721,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1281,HYDERABAD,TELANGANA,500089,IN,FALSE,Easy Ship
3022,403-4382405-4485115,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,791,VARANASI,UTTAR PRADESH,221005,IN,FALSE,Easy Ship
3023,405-3228034-2732322,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,625,SATNA,MADHYA PRADESH,485001,IN,FALSE,
3024,407-1817832-8673134,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,NAGPUR,MAHARASHTRA,440026,IN,FALSE,Easy Ship
3025,403-9115284-9361147,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1099,MUMBAI,MAHARASHTRA,400101,IN,FALSE,
3026,407-8353389-1241964,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1281,GURUGRAM,HARYANA,122002,IN,FALSE,Easy Ship
3027,404-0260335-1002720,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,568,MUMBAI,MAHARASHTRA,400080,IN,FALSE,Easy Ship
3028,405-2256063-1940363,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,364,BHUNTAR,HIMACHAL PRADESH,175125,IN,FALSE,Easy Ship
3029,171-1204648-5887558,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666,KADUR,KARNATAKA,577548,IN,FALSE,
3030,406-0139165-7385137,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,825,SIBSAGAR,ASSAM,785640,IN,FALSE,Easy Ship
3031,406-1053701-6542746,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,791,THANE,MAHARASHTRA,401107,IN,FALSE,
3032,402-8295586-2895553,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635,Hooghly,WEST BENGAL,712223,IN,FALSE,
3033,403-0718748-8044318,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,771,VADODARA,Gujarat,390002,IN,FALSE,Easy Ship
3034,408-9406034-0237145,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,995,BENGALURU,KARNATAKA,560086,IN,FALSE,Easy Ship
3035,408-2444319-4678763,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,0,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship
3036,407-7268457-2258745,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,BENGALURU,KARNATAKA,560076,IN,FALSE,
3037,407-5940694-4157930,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,666,BENGALURU,KARNATAKA,560076,IN,FALSE,Easy Ship
3038,403-2859783-8917924,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1186,ALLAHABAD,UTTAR PRADESH,211012,IN,FALSE,
3039,406-0430728-5705139,04-28-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XS,On the Way,0,INR,753.33,BENGALURU,KARNATAKA,560037,IN,FALSE,Easy Ship
3040,408-4097217-4063555,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,455,HYDERABAD,TELANGANA,500018,IN,FALSE,
3041,404-2690744-8845169,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,899,BHUBANESWAR,ODISHA,751022,IN,FALSE,
3042,171-9858043-4405109,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,696,DIGBOI,ASSAM,786171,IN,FALSE,Easy Ship
3043,171-1585949-4069941,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,950,DIGBOI,ASSAM,786171,IN,FALSE,
3044,405-3455707-4040328,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,612,MAHESANA,Gujarat,384001,IN,FALSE,
3045,408-5163366-7435511,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,442,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,
3046,408-2178332-3281104,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,BENGALURU,KARNATAKA,560064,IN,FALSE,
3047,405-6988105-5835502,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,635,ERNAKULAM,KERALA,682012,IN,FALSE,
3048,404-9439856-0349915,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1338,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE,
3049,171-3298139-6227543,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,612,HYDERABAD,TELANGANA,500019,IN,FALSE,Easy Ship
3050,403-6679899-7266723,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518,GURUGRAM,HARYANA,122015,IN,FALSE,
3051,405-3296680-2092303,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,771,BASTI,UTTAR PRADESH,272124,IN,FALSE,
3052,408-6148691-7042763,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,899,REWARI,HARYANA,123401,IN,FALSE,
3053,404-3276446-1785157,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,635,KOLKATA,WEST BENGAL,700054,IN,FALSE,
3054,403-7336195-5877953,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,654,NAGPUR,MAHARASHTRA,440027,IN,FALSE,Easy Ship
3055,403-8521833-8168337,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,635,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE,Easy Ship
3056,403-5129990-6638739,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,HOSUR,TAMIL NADU,635109,IN,FALSE,
3057,402-2957518-9575511,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,635,SOLAN,HIMACHAL PRADESH,173211,IN,FALSE,Easy Ship
3058,403-6318420-7385911,04-28-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,HOSUR,TAMIL NADU,635109,IN,FALSE,
3059,402-6594458-1659525,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,316,SECUNDERABAD,TELANGANA,500003,IN,FALSE,Easy Ship
3060,402-7133979-6284333,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666,JAGTIAL,TELANGANA,505327,IN,FALSE,
3061,408-0577260-1805964,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,885,CACHAR,ASSAM,788003,IN,FALSE,
3062,404-7682890-6502761,04-28-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,968,BEAWAR,RAJASTHAN,305901,IN,FALSE,
3063,404-4292755-4736303,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518,BENGALURU,KARNATAKA,560087,IN,FALSE,
3064,405-8213737-9674764,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,267,NEW DELHI,DELHI,110019,IN,FALSE,
3065,406-4393128-5629912,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,518,NEW DELHI,DELHI,110015,IN,FALSE,
3066,408-3104914-9490754,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,487,BUTIBORI,MAHARASHTRA,441108,IN,FALSE,
3067,406-1842397-6510706,04-28-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,432,Bhiwandi,MAHARASHTRA,421302,IN,FALSE,
